page,cardIndex,row,column,sourceId,predictionId,score,box,width,height,tileId,tileOrigin,modelProfile,threshold
25,481,1,1,152,152_pred_00086,0.141614,"['324.835', '1092.707', '366.444', '1133.106']",41.609,40.399,152__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
25,482,1,2,152,152_pred_00089,0.140462,"['481.963', '584.360', '526.369', '629.591']",44.406,45.231,152__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
25,483,1,3,152,152_pred_00092,0.139478,"['564.492', '729.079', '608.538', '772.817']",44.046,43.738,152__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
25,484,1,4,152,152_pred_00093,0.139145,"['679.297', '506.206', '722.471', '547.752']",43.174,41.546,152__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
25,485,2,1,152,152_pred_00095,0.137575,"['475.258', '1148.714', '512.000', '1190.473']",36.742,41.759,152__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
25,486,2,2,152,152_pred_00096,0.137412,"['818.453', '387.122', '860.888', '420.280']",42.435,33.158,152__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
25,487,2,3,152,152_pred_00097,0.137132,"['760.073', '482.739', '806.547', '529.815']",46.474,47.076,152__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
25,488,2,4,152,152_pred_00098,0.136414,"['504.181', '41.661', '546.325', '83.174']",42.144,41.513,152__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
25,489,3,1,152,152_pred_00101,0.135113,"['211.252', '1373.387', '253.976', '1416.082']",42.724,42.695,152__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
25,490,3,2,152,152_pred_00103,0.134403,"['1045.960', '243.665', '1089.151', '287.003']",43.191,43.338,152__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
25,491,3,3,152,152_pred_00104,0.134249,"['848.765', '291.191', '888.995', '334.541']",40.230,43.350,152__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
25,492,3,4,152,152_pred_00107,0.131363,"['204.285', '388.011', '247.316', '421.160']",43.031,33.149,152__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
25,493,4,1,152,152_pred_00108,0.130667,"['636.365', '163.173', '679.007', '205.529']",42.642,42.356,152__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
25,494,4,2,152,152_pred_00109,0.130324,"['541.886', '370.078', '585.049', '411.708']",43.163,41.630,152__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
25,495,4,3,152,152_pred_00111,0.128761,"['696.465', '1286.156', '741.604', '1330.566']",45.139,44.410,152__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
25,496,4,4,152,152_pred_00112,0.127987,"['831.992', '135.768', '871.286', '177.712']",39.294,41.944,152__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
25,497,5,1,152,152_pred_00114,0.126429,"['652.055', '439.278', '694.428', '484.384']",42.373,45.106,152__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
25,498,5,2,152,152_pred_00115,0.126251,"['351.705', '292.002', '396.307', '334.116']",44.602,42.114,152__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
25,499,5,3,152,152_pred_00116,0.126167,"['811.455', '61.055', '856.423', '105.111']",44.968,44.056,152__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
25,500,5,4,152,152_pred_00118,0.125522,"['450.314', '223.823', '494.188', '267.695']",43.874,43.872,152__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
26,501,1,1,152,152_pred_00119,0.125514,"['880.215', '403.896', '921.865', '445.426']",41.650,41.530,152__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
26,502,1,2,152,152_pred_00120,0.125124,"['1045.837', '686.358', '1090.067', '730.623']",44.230,44.265,152__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
26,503,1,3,168,168_pred_00002,0.332298,"['1043.573', '1018.989', '1083.083', '1060.965']",39.510,41.976,168__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
26,504,1,4,168,168_pred_00003,0.302229,"['1067.961', '1012.083', '1105.637', '1054.093']",37.676,42.010,168__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
26,505,2,1,168,168_pred_00004,0.295635,"['791.332', '427.152', '834.177', '468.802']",42.845,41.650,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
26,506,2,2,168,168_pred_00005,0.276190,"['1021.545', '431.222', '1063.729', '473.108']",42.184,41.886,168__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
26,507,2,3,168,168_pred_00006,0.270824,"['751.578', '423.710', '852.607', '493.612']",101.029,69.902,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
26,508,2,4,168,168_pred_00007,0.268939,"['830.357', '444.193', '873.740', '486.738']",43.383,42.545,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
26,509,3,1,168,168_pred_00009,0.246633,"['779.964', '446.729', '823.214', '487.136']",43.250,40.407,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
26,510,3,2,168,168_pred_00010,0.242039,"['651.193', '901.286', '694.173', '944.737']",42.980,43.451,168__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
26,511,3,3,168,168_pred_00011,0.224550,"['423.982', '680.532', '512.471', '740.151']",88.489,59.619,168__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
26,512,3,4,168,168_pred_00012,0.216139,"['818.744', '461.312', '861.429', '504.008']",42.685,42.696,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
26,513,4,1,168,168_pred_00015,0.201182,"['653.663', '812.288', '697.624', '855.739']",43.961,43.451,168__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
26,514,4,2,168,168_pred_00016,0.199542,"['387.545', '1004.462', '429.882', '1046.632']",42.337,42.170,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
26,515,4,3,168,168_pred_00017,0.197714,"['203.918', '428.610', '247.664', '471.442']",43.746,42.832,168__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
26,516,4,4,168,168_pred_00018,0.195705,"['384.631', '1033.231', '423.961', '1074.815']",39.330,41.584,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
26,517,5,1,168,168_pred_00021,0.186196,"['407.180', '992.998', '450.197', '1036.299']",43.017,43.301,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
26,518,5,2,168,168_pred_00022,0.184800,"['585.849', '1291.153', '628.062', '1333.577']",42.213,42.424,168__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
26,519,5,3,168,168_pred_00023,0.178359,"['503.844', '992.524', '546.810', '1035.585']",42.966,43.061,168__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
26,520,5,4,168,168_pred_00025,0.175768,"['463.156', '1084.057', '508.282', '1129.375']",45.126,45.318,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
27,521,1,1,168,168_pred_00026,0.174405,"['899.616', '366.701', '943.257', '409.921']",43.641,43.220,168__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
27,522,1,2,168,168_pred_00028,0.165070,"['184.532', '1128.750', '225.284', '1170.239']",40.752,41.489,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
27,523,1,3,168,168_pred_00029,0.163547,"['387.900', '915.170', '425.488', '954.331']",37.588,39.161,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
27,524,1,4,168,168_pred_00030,0.163524,"['99.119', '1133.971', '140.353', '1178.352']",41.234,44.381,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
27,525,2,1,168,168_pred_00031,0.163209,"['796.454', '573.602', '900.656', '649.888']",104.202,76.286,168__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
27,526,2,2,168,168_pred_00032,0.160993,"['714.660', '1374.352', '759.549', '1417.041']",44.889,42.689,168__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
27,527,2,3,168,168_pred_00033,0.158949,"['250.443', '409.112', '293.794', '450.141']",43.351,41.029,168__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
27,528,2,4,168,168_pred_00034,0.158195,"['799.728', '610.711', '840.101', '651.601']",40.373,40.890,168__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
27,529,3,1,168,168_pred_00035,0.158126,"['54.369', '1176.692', '97.419', '1219.574']",43.050,42.882,168__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
27,530,3,2,168,168_pred_00040,0.153203,"['1022.059', '1006.720', '1065.798', '1048.691']",43.739,41.971,168__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
27,531,3,3,168,168_pred_00041,0.152258,"['689.555', '57.449', '731.987', '99.500']",42.432,42.051,168__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
27,532,3,4,168,168_pred_00042,0.152020,"['440.321', '346.381', '484.545', '389.122']",44.224,42.741,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
27,533,4,1,168,168_pred_00043,0.148408,"['981.877', '420.215', '1070.597', '487.493']",88.720,67.278,168__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
27,534,4,2,168,168_pred_00044,0.147423,"['55.165', '902.807', '97.963', '945.539']",42.798,42.732,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
27,535,4,3,168,168_pred_00045,0.147159,"['203.895', '1150.704', '245.017', '1191.826']",41.122,41.122,168__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
27,536,4,4,168,168_pred_00048,0.143657,"['367.864', '408.678', '411.179', '449.935']",43.315,41.257,168__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
27,537,5,1,168,168_pred_00051,0.142114,"['839.680', '1025.006', '882.741', '1068.263']",43.061,43.257,168__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
27,538,5,2,168,168_pred_00053,0.140260,"['4.778', '954.157', '41.521', '991.580']",36.743,37.423,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
27,539,5,3,168,168_pred_00055,0.139267,"['147.285', '1133.713', '255.981', '1207.213']",108.696,73.500,168__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
27,540,5,4,168,168_pred_00056,0.139143,"['791.970', '1066.261', '834.681', '1108.994']",42.711,42.733,168__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
28,541,1,1,168,168_pred_00057,0.138880,"['808.535', '251.560', '849.486', '294.857']",40.951,43.297,168__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
28,542,1,2,168,168_pred_00058,0.138111,"['264.523', '201.781', '308.694', '245.155']",44.171,43.374,168__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
28,543,1,3,168,168_pred_00062,0.136772,"['484.314', '792.709', '528.382', '835.056']",44.068,42.347,168__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
28,544,1,4,168,168_pred_00064,0.135832,"['634.499', '889.033', '678.196', '932.588']",43.697,43.555,168__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
28,545,2,1,168,168_pred_00065,0.135791,"['595.413', '902.811', '638.650', '945.509']",43.237,42.698,168__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
28,546,2,2,168,168_pred_00066,0.135074,"['439.647', '1099.403', '482.378', '1141.690']",42.731,42.287,168__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
28,547,2,3,168,168_pred_00067,0.135004,"['592.425', '886.391', '691.795', '953.835']",99.370,67.444,168__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
28,548,2,4,168,168_pred_00068,0.133235,"['384.542', '1026.979', '474.832', '1088.300']",90.290,61.321,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
28,549,3,1,168,168_pred_00069,0.132003,"['1003.081', '1275.036', '1045.328', '1316.004']",42.247,40.968,168__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
28,550,3,2,168,168_pred_00070,0.130912,"['405.440', '1309.174', '448.366', '1352.895']",42.926,43.721,168__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
28,551,3,3,168,168_pred_00075,0.129029,"['133.390', '942.272', '175.145', '985.082']",41.755,42.810,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
28,552,3,4,168,168_pred_00076,0.128507,"['525.479', '1287.790', '567.970', '1329.770']",42.491,41.980,168__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
28,553,4,1,168,168_pred_00078,0.127757,"['607.696', '102.258', '651.422', '145.460']",43.726,43.202,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
28,554,4,2,168,168_pred_00079,0.126975,"['56.920', '367.695', '99.343', '409.033']",42.423,41.338,168__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
28,555,4,3,168,168_pred_00081,0.126131,"['80.088', '1155.703', '122.516', '1199.495']",42.428,43.792,168__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
28,556,4,4,168,168_pred_00082,0.126092,"['133.340', '1216.204', '175.380', '1259.026']",42.040,42.822,168__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
28,557,5,1,168,168_pred_00083,0.125908,"['753.344', '448.962', '796.697', '487.212']",43.353,38.250,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
28,558,5,2,168,168_pred_00085,0.125725,"['716.685', '689.364', '759.507', '732.282']",42.822,42.918,168__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
28,559,5,3,168,168_pred_00086,0.125660,"['302.511', '1269.719', '342.259', '1311.731']",39.748,42.012,168__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
28,560,5,4,168,168_pred_00087,0.125583,"['562.664', '367.443', '605.725', '411.279']",43.061,43.836,168__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
29,561,1,1,187,187_pred_00001,0.328518,"['1071.617', '87.764', '1106.214', '126.712']",34.597,38.948,187__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
29,562,1,2,187,187_pred_00002,0.311734,"['1048.362', '86.997', '1089.877', '128.946']",41.515,41.949,187__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
29,563,1,3,187,187_pred_00003,0.275574,"['1023.155', '1231.860', '1066.284', '1274.989']",43.129,43.129,187__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
29,564,1,4,187,187_pred_00007,0.212116,"['676.486', '1311.502', '717.247', '1353.685']",40.761,42.183,187__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
29,565,2,1,187,187_pred_00008,0.202477,"['419.952', '1008.043', '463.747', '1052.698']",43.795,44.655,187__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
